,longitude,latitude
277448,95.236006,27.4824205
277472,69.3748415,28.055535625
277473,68.5811528648649,25.380494945945898
277824,71.7678241538462,25.299704923076895
277825,68.58086272222221,25.3807340277778
277826,72.42274543478258,23.404687608695603
277877,71.309555,33.268654
277897,68.89946925,26.185429375
278201,95.32076625,27.35426275
278202,94.6889368333333,26.793864333333303
278203,81.9232774,16.4079808
278276,68.566144,25.400415
278545,95.47607857142859,27.462152714285697
278546,95.4812876666667,27.3414136666667
278547,77.69315959999999,27.3748622
278548,91.3385416666667,23.7458473333333
278572,68.58068415151521,25.3807416060606
278575,72.4227244166667,23.4046345208333
278579,72.740055,21.153570499999997
278584,71.39247900000001,19.418692666666697
278860,95.476544375,27.461856125
278861,95.126017125,27.425415500000003
278862,95.0873396666667,27.377534555555602
278863,95.320378,27.354149600000003
278893,76.885869,29.461872888888898
278894,77.6929391818182,27.3746007272727
278895,68.56636858823529,25.400266235294104
278896,72.42279632,23.4046291
278897,72.6842336666667,21.9078632222222
278905,72.8952456666667,19.0216743333333
279241,95.086128,27.450665666666698
279242,95.236023,27.4815513333333
279243,95.4765328333333,27.461621388888897
279273,71.30974242857141,33.2680528571429
279274,77.6933111666667,27.3745089166667
279275,71.5003053333333,25.929474
279276,71.7679346428572,25.299601000000003
279277,68.5812643235294,25.380715088235302
279278,72.9263688333333,18.8574991666667
279279,73.159384,17.54507725
279596,71.4991317272727,25.929043636363602
279597,72.4227365384615,23.404756865384602
279598,71.3911065555556,19.418068888888897
279611,69.3748845555556,28.0555636666667
279709,68.5813204571429,25.380727342857103
280104,71.49971227777779,25.929699
280114,72.7398163333333,21.1538516666667
280458,97.0701496666667,5.2238346666666695
280470,95.47617415,27.46131495
280471,95.12564553846158,27.425152923076897
280472,95.2357045,27.480646500000002
280473,95.4361776666667,27.391403666666697
280474,80.28846999999999,13.161280333333302
280533,71.4997454736842,25.929741263157897
280536,68.56680892857139,25.400938071428598
280537,68.58144652941179,25.380752176470605
280542,72.684368,21.9081742
280547,72.9296646666667,18.854428
280870,95.08716509999999,27.3774686
280871,86.9194846666667,23.667926333333302
280872,97.0913873333333,5.22836733333333
280907,69.23554200000001,27.1256065
280909,68.5814089090909,25.380927666666697
280911,72.6845868181818,21.9079366363636
280921,72.2431565,18.5818015
281288,95.47696655555549,27.4606285
281289,95.4800812,27.341078000000003
281294,86.0691326666667,25.437412333333302
281334,74.948429,29.90619275
281335,77.6935196923077,27.374644076923104
281336,79.47777950000001,26.64261675
281337,71.500045,25.9301314444444
281338,72.6841136666667,21.9078698333333
281340,72.92702270000001,18.857035699999997
281780,74.94904620000001,29.906603600000004
281781,91.3400054,23.746071
281782,72.68419692307691,21.907886692307702
281848,69.3732546875,28.0546740625
281856,68.5823862608696,25.3800281304348
282081,94.6907615,26.793275
282107,74.9492599166667,29.9068145833333
282108,79.4775738888889,26.642425111111102
282109,86.069376125,25.437656875
282110,91.341236,23.7455206666667
282111,72.6843963571429,21.907860357142898
282117,71.4992676428572,25.929478285714303
282187,68.5819504827586,25.380661275862103
282492,95.47661490000002,27.46040785
282493,95.12680970000001,27.425005199999998
282494,79.4774529,26.6426157
282495,82.0698166666667,16.508699
282532,68.899698,26.1848098
282533,68.56618146153849,25.4008927692308
282538,72.68459150000001,21.907655214285697
282785,95.0872574444444,27.3781815555555
282786,95.480868,27.342928000000004
282787,95.1269350909091,27.425054272727298
282788,77.69319925,27.37456925
282789,91.3402382857143,23.745314714285698
282804,68.566234,25.400731142857104
282810,72.6844348125,21.9077516875
283096,95.4768840909091,27.4605726818182
283097,95.23518840000001,27.4803774
283098,95.3141073333333,27.353604666666698
283099,94.047287,26.292905666666698
283137,74.94968759999999,29.907483399999997
283138,77.6930255384615,27.374777153846196
283139,79.478537625,26.642564625
283140,71.7687082222222,25.2994666666667
283141,68.56659523076921,25.4006532307692
283509,95.2213285,36.7854016666667
283510,95.23504399999999,27.480812
283511,95.4770779166666,27.460838291666697
283512,95.1268698333333,27.4251790833333
283513,95.087542,27.3780341
283514,94.6938473333333,26.794320333333303
283549,69.3719658333333,28.0551758333333
283550,68.89809425,26.18497525
283551,68.58210975,25.3805319583333
283552,68.56633542857139,25.4004764285714
283553,82.06924625,16.5083405
283935,95.221805375,36.78561875
283936,93.89652233333331,26.0600573333333
283941,95.3934388333333,27.2995931666667
283942,94.69192640000001,26.794989
283962,95.4767336923077,27.460841115384603
283963,95.3182708,27.353325599999998
283964,95.1268744615384,27.425144384615397
283965,94.047137,26.293615333333303
283966,86.9273963333333,23.6447073333333
283967,81.923946,16.407921857142902
284044,69.3742599,28.054869899999996
284368,97.0687675,5.2239935
284383,95.08612625,27.4511675
284384,95.12652857142858,27.424832357142897
284385,95.3939510416667,27.2998827083333
284386,86.92618575,23.6441535
284387,80.2857792222222,13.160090666666699
284825,95.1264572,27.424769199999997
284883,79.47749559999998,26.6426728
284890,72.4226109411765,23.4044377941176
285314,77.69226390000001,27.3744603
285315,71.769301,25.298757333333302
285793,95.4227346666667,27.469488000000002
285794,95.12641475,27.42455675
285795,95.0863068,27.451311800000003
285796,94.93119300000001,27.156890666666698
285833,68.8979874,26.185802600000002
285834,68.582545,25.380320666666698
285835,72.68471590909091,21.907193272727298
286125,95.42374225,27.469932500000002
286133,97.069662,5.2230265
286142,95.4768255,27.460540625
286143,95.23554685714291,27.4814375714286
286144,77.69300766666659,27.3744417777778
286145,86.92594620000001,23.643437600000002
286146,72.68487608333331,21.907192083333303
286147,72.8933513333333,19.020436
286519,97.0695953333333,5.22339866666667
286534,95.235061875,27.48168025
286535,94.6915125,26.7942265555556
286930,95.43562325,27.3912505
286931,95.23552172222219,27.481556722222198
286932,95.087785,27.3774964285714
286933,95.1264994,27.424267999999998
286934,95.3936916333333,27.3007425666667
286935,94.6923848333333,26.7932267222222
286936,86.06898670000001,25.4372943
286937,81.92398275,16.407767
286978,71.3084131666667,33.2679405
287300,95.23574195,27.48180135
287301,95.3938976944444,27.3010803055556
287302,94.04684,26.2942936
287303,93.89489499999999,26.0594393333333
287322,72.9280673333333,18.8568793333333
287620,95.31671925,27.354219
287621,95.1264643125,27.424523375
287622,95.48139375,27.341509499999997
287623,95.1165236666667,27.402307666666697
287624,94.0463143333333,26.294763500000002
287626,97.0715865,5.22246425
287649,79.4774858,26.6413332
287952,95.1259684,27.424436533333303
287953,95.4358338,27.392189799999997
287954,94.045905,26.294778714285698
287980,94.6927483333333,26.7929977777778
287981,86.92398850000001,23.64220925
287982,68.896136,26.188445
287983,72.929477,18.856599600000003
288072,68.769736375,25.590973499999997
288073,68.58188578571429,25.3807272857143
288340,95.4763867,27.46119155
288341,95.0874235,27.45183525
288342,95.39435773809521,27.301603261904802
288343,95.11656175,27.40250025
288344,94.04619699999999,26.295122999999997
288345,68.8983552,26.187786199999998
288346,86.923088,23.664507999999998
288347,72.6848248181818,21.9074441818182
288348,72.7390975,21.1546055
288366,68.5822112916667,25.381303166666697
288674,95.4764141,27.46117155
288675,95.23597465,27.48158235
288676,95.0870684,27.451274600000005
288677,74.94893540000001,29.9092392
288678,95.31867425,27.3554
288679,81.9228033333333,16.4092906666667
288724,71.49844279999999,25.930795
288726,68.5666134285714,25.4002937142857
288731,71.391676,19.42024625
288981,95.0875461666667,27.450304499999998
288982,94.04654271428569,26.294421142857104
288983,77.691897,27.375302
288984,77.69138149999999,27.37325975
288985,97.07205959999999,5.2234956
289028,74.95051020000001,29.908981
289029,79.4787309,26.6412206
289031,68.5819791666667,25.38165625
289033,72.6850107272727,21.9072074545455
289314,95.42353359999998,27.470732399999996
289315,95.12531725,27.424942916666698
289316,95.0890716,27.377347600000004
289317,95.3065693333333,27.351696
289318,93.8953515,26.0584125
289319,97.072352,5.22349383333333
289340,77.694416,27.375369333333303
289341,71.4982914285714,25.930970142857102
289342,71.7682875,25.29793225
289343,72.7552846666667,21.909059833333302
289344,72.6851310833333,21.90741675
289346,82.08813733333331,16.4822976666667
289347,81.9751893333333,16.417448
289649,95.4764045,27.461041458333302
289650,95.2359751666666,27.481378055555602
289651,95.3178101666667,27.3537505
289652,95.1250903846154,27.425232923076898
289653,95.39463080952379,27.301481904761896
289683,71.7687205,25.298216500000002
289684,68.5824980909091,25.3819958181818
289685,72.6850107272727,21.907510545454503
289686,72.92946125,18.8568486666667
289687,82.088972,16.4831065
289688,81.9746095,16.417251500000003
289689,81.9225675,16.40998575
290080,95.2685725833333,27.318445666666697
290081,95.0885798333333,27.377111166666698
290082,94.6929126666667,26.792688888888897
290089,95.4764045,27.461041458333302
290090,95.3187272,27.3535322
290104,95.2357505,27.481046166666697
290105,77.694046,27.3747366666667
290220,68.582607,25.3815936923077
290492,95.39477195833331,27.3011566666667
290574,68.5661501428571,25.400709
290575,68.5830924166667,25.381581
290918,95.306692,27.35215425
290919,95.125159,27.425232923076898
290920,95.0888506666667,27.3771675
290921,95.39468251851851,27.300785925925897
290979,68.771067875,25.591272
291287,95.4234326666667,27.470081
291316,72.6847182307692,21.9073477692308
291318,72.9297270833333,18.8567718333333
291319,82.089569,16.48185575
291624,94.046726375,26.293981375
291625,86.9243493333333,23.665337
291630,97.0727571428571,5.2232065714285705
291641,71.937696,33.4074326666667
291642,77.6941321428571,27.375266142857104
291643,79.4793580833333,26.6411521666667
291644,68.5829752727273,25.3821029090909
291645,68.5654602857143,25.400585
291941,95.4763894545455,27.461072909090902
291942,95.23622185,27.48128455
291948,95.42446899999999,27.469693499999998
291975,68.5825840909091,25.3828463636364
291976,72.9298960833333,18.8577115
292389,95.23679865,27.48112975
292390,71.49805925,25.9291205
292391,86.9235902,23.6414892
292392,82.089569,16.48185575
292393,82.069748,16.5074635
292394,81.9227315,16.40947925
292486,69.232923,27.128346666666697
292487,68.896875,26.1881204
292491,68.5828646153846,25.3819598461538
292831,95.4761262272727,27.4610251818182
292832,95.4242410625,27.469533125
292833,95.1247663846154,27.4252593076923
292834,82.0894076666667,16.482107833333302
292835,81.92319499999999,16.4096608
292914,68.8978881666667,26.1877611666667
292918,68.565567,25.399843142857105
292919,68.5830723076923,25.382001076923103
293297,95.4816486666667,27.3409273333333
293357,68.58304371428571,25.3818914285714
293358,72.6851474545455,21.9072148181818
293745,95.23740975,27.48095885
293746,95.4762669545455,27.4611740909091
293747,95.1248059642857,27.4253053214286
293748,95.0883115,27.376789333333303
293749,95.481716,27.341023125
293750,95.0875702,27.449757399999996
293778,77.6950477142857,27.3751454285714
293779,71.49855425,25.92796275
293780,68.58278871428571,25.382204642857104
293781,68.565621375,25.399759500000002
293782,72.6850267272727,21.9072595454545
294141,95.088173,27.449153000000003
294142,95.0886752857143,27.3767454285714
294143,95.116687,27.4031804
294144,95.12448676666669,27.425422366666698
294145,94.0465097,26.294233600000002
294146,96.8700586666667,13.046368
294167,68.76945,25.592705
294168,71.768732,25.2986715
294169,68.56526522222221,25.3998934444444
294186,68.5827445714286,25.382374857142896
294506,95.4238628333333,27.4695401111111
294507,95.237200875,27.4811764583333
294519,95.62084200000001,27.7316646666667
294520,94.9305903333333,27.157277
294521,94.6919526666667,26.7934890555556
294522,72.6851646,21.907384
294523,79.671944,10.7536433333333
294617,68.8982353333333,26.1870786666667
294620,68.56521425,25.400756375
294900,95.1242435,27.4251782692308
294901,95.0880062857143,27.449588285714302
294902,95.3953047407407,27.301572592592603
294903,77.689438,27.371124333333302
294904,81.9233666666667,16.410041166666698
294913,72.6845939,21.9072747
294997,68.564546625,25.399959875
295357,77.69404425,27.374650375
295358,79.4799895,26.639955
295359,82.0890295714286,16.4821074285714
295416,72.1441826666667,33.276735666666696
295422,72.6843857272727,21.9071498636364
295821,96.0415396666667,27.557862666666697
295822,95.39531751851851,27.3023709259259
295823,95.3056056666667,27.351986666666697
295824,86.9231543333333,23.664019
295825,82.08958625,16.48260975
295826,81.9749178,16.4166858
295886,77.6968205,27.3749935
295887,71.76914599999999,25.29822375
295888,68.56570725,25.4000655
295889,68.5827589047619,25.3827600238095
295890,72.7574566666667,21.904482
296285,95.08832283333331,27.377025833333303
296311,71.3070933333333,33.2665836666667
296312,68.5825719761905,25.383053880952396
296313,72.8094076666667,22.096562
296314,72.92922725,18.8589951666667
296698,95.23742490000001,27.48094195
296699,95.1241009583333,27.425866291666697
296703,97.0737521666667,5.223999
296706,95.424982,27.46990075
296707,95.395537625,27.3025515
296727,94.6927048,26.7937904
296728,68.5825143541667,25.3823670208333
296729,72.6840100833333,21.9069972916667
296730,72.929208875,18.85758325
296731,82.090215625,16.48311925
296732,81.9224968333333,16.409992833333302
297014,95.1245554090909,27.426084136363603
297015,95.3153686666667,27.351527
297016,94.6967213333333,26.811497333333303
297017,93.89632399999999,26.0592353333333
297018,77.6944672,27.374717200000003
297019,72.6844313,21.90791485
297020,72.7581235,21.90507425
297021,81.97349859999999,16.415071400000002
297022,81.92215842857141,16.4097728571429
297026,72.92902375,18.857231
297092,71.306986,33.26642025
297101,68.5824226862745,25.382340137254896
297415,95.4754799375,27.46011775
297416,95.4246863125,27.470003125
297417,95.1180068,27.403248600000005
297418,95.0887308571429,27.377139142857104
297419,94.692552,26.7935855
297420,82.09011075,16.483322875
297421,80.2851613333333,13.160936333333302
297428,79.480046125,26.64031225
297490,74.95335666666669,29.909928000000004
297494,71.77010725,25.2988525
297495,68.58246831481479,25.3821360185185
297503,72.9289716666667,18.8576929444444
297956,95.0884641666667,27.4489448333333
297957,86.0707346666667,25.438416666666697
298006,72.14514525,33.275828999999995
298007,74.950731,29.9106854
298008,71.77028659999999,25.2981556
298009,68.5824138148148,25.381875212963
298010,72.6837596923077,21.907606346153802
298379,95.620341,27.7314026666667
298413,77.694608,27.3747292222222
298414,68.5824129298246,25.3819731491228
298415,72.80980125,22.0969185
298416,72.9293049,18.85730435
298735,95.61966525,27.7305765
298736,95.1244017083333,27.4260537916667
298737,95.152569,27.26057525
298761,95.1182846,27.403308000000003
298762,86.07071125,25.43838875
298763,68.880717,26.092819333333303
298764,68.7683053333333,25.593389333333302
298765,71.77053199999999,25.298040666666697
298766,81.921935125,16.409911375
298777,68.58235683333331,25.3817993916667
299081,95.4237378333333,27.4691196666667
299097,95.2377883125,27.479705
299098,95.4768457857143,27.460571285714302
299099,72.9295530625,18.858272
299100,82.0691323333333,16.509056
299535,95.61945659999999,27.730510600000002
299536,95.2373022777778,27.4801122222222
299537,95.4811653333334,27.3425248333333
299538,95.31025859999998,27.3507724
299539,95.3791553333333,27.4369953333333
299540,95.08804314285709,27.3770415714286
299541,95.3953135,27.301752142857104
299542,94.0471358333333,26.293353166666698
299543,82.0903201111111,16.4830453333333
299544,81.9219285,16.409692
299593,74.95190759999998,29.909927000000003
299960,82.06963325,16.509489000000002
299961,81.92210055555559,16.4093127777778
300023,77.6962555,27.374655999999998
300024,79.4802246666667,26.6406061666667
300026,71.7700947142857,25.298201142857103
300027,68.5824632222222,25.3817747539683
300028,72.6837127692308,21.9078089615385
300486,68.9004263333333,26.187373666666698
300487,71.76958175,25.29843925
300489,82.0900161,16.4831609
300490,82.06885059999999,16.5103058
300491,80.285635,13.16019475
300877,95.23693245,27.4802663
300878,95.12469485,27.42569345
300879,95.3953832142857,27.302255142857103
300915,79.4800141333333,26.6410853333333
300916,71.49848275,25.92852775
300917,71.7693268888889,25.298175
300918,72.6835959615385,21.908149576923105
300919,72.92900038888891,18.8570998333333
300920,82.08948199999999,16.4826163
300921,81.92201999999999,16.4092447777778
300956,68.566177375,25.40025625
301051,71.30795125,33.26553625
301070,68.7681346666667,25.593099
301394,95.4764926428571,27.4595674285714
301404,95.088353125,27.377398625
301426,95.4243316428571,27.468933857142897
301427,95.23739635,27.480136100000003
301428,95.3103333333333,27.3505086666667
301429,77.6956908,27.374327899999997
301430,71.49740525,25.9285845
301431,80.2854476,13.1599696
301446,68.566299,25.400365555555602
301447,68.582179877193,25.3819502017544
301555,68.87979325,26.093072
301859,97.0729856666667,5.22574633333333
301880,95.4766978125,27.459524375
301881,95.0884355625,27.3775575
301882,91.3407643333333,23.7449716666667
301883,82.089434875,16.4829584583333
301884,81.92222290000001,16.4094763
301980,77.694313,27.37228225
301997,68.5822364411765,25.380845705882397
302012,71.29986833333331,19.5267753333333
302365,95.12487372222219,27.4254007222222
302366,95.0881716111111,27.3777893333333
302367,94.6922855,26.79402875
302431,71.49681975,25.92908575
302432,68.8804292,26.0933026
302433,68.5822038583333,25.3811033166667
302436,72.80997099999999,22.0966675
302437,72.7598673333333,21.905206
302441,71.3915256666667,19.414319333333303
302838,79.47898493333331,26.6406569333333
302839,68.56665645,25.4005796
302840,72.8103838,22.096768
303207,95.6189805,27.7307388333333
303208,95.42414425,27.4693665
303209,95.47717385714279,27.460165000000003
303210,95.1256951666667,27.425066722222198
303211,93.8917111666667,26.057723
303245,68.58197564035089,25.381565070175398
303246,72.9285019444444,18.857362388888898
303247,79.6721116666667,10.754204333333302
303583,95.47698875,27.460297125
303584,95.23725216666669,27.4805974444444
303585,94.69329275,26.794499
303597,79.67277725,10.753687
303606,71.9370983333333,33.4047573333333
303607,68.5820634583333,25.381421166666698
303672,71.308266,33.26672075
303695,68.88286225,26.09347975
303968,95.3955156,27.3029216
303969,77.6946959,27.373427500000002
303970,91.3410645,23.74497075
304043,71.9388798333333,33.4057695
304044,74.951483,29.909316999999998
304070,68.56682355,25.400614
304365,96.0404993333333,27.5564166666667
304366,95.47727877777781,27.460548
304367,95.12579115,27.42483245
304368,95.378835,27.4352163333333
304369,95.23730165,27.4803452
304370,94.69242259999999,26.7935456
304435,68.56632872222221,25.400867444444398
304436,68.5822095583333,25.381252466666698
304441,71.29986833333331,19.5267753333333
304730,95.424183375,27.46917825
304731,94.6923523333333,26.793275
304760,68.5822309083333,25.381120466666697
304761,72.75848,21.905969
304766,72.92858935714291,18.856398499999997
305053,95.42427285714291,27.469184642857105
305054,95.31002825,27.351584499999998
305089,71.7687425,25.297617625
305090,68.7688746666667,25.5935586666667
305091,68.5665054090909,25.400806818181803
305092,68.5820626269841,25.381045111111103
305093,72.8106933333333,22.0970111666667
305094,72.9281525625,18.8565984375
305095,79.6727903333333,10.754402333333301
305371,96.04083825,27.5568045
305372,95.12540986363639,27.424929590909098
305373,95.1183991666667,27.400701
305374,94.69245914285709,26.7929525714286
305392,95.0882225,27.44965225
305393,95.0891250625,27.37751725
305394,68.566629375,25.40091325
305395,72.9075293333333,19.015646
305400,71.3091585,33.2673805
305401,68.76979225,25.593286
305402,68.5818855526316,25.3806627894737
305655,95.1252357272727,27.424825545454503
305665,95.619545,27.7305432857143
305666,95.2373767222222,27.480329555555603
305667,95.4782915,27.460937375
305668,95.3959186666667,27.3023885
305669,95.0896982777778,27.377205111111103
305670,95.1498946666667,27.264453999999997
305671,71.49699225,25.929473
305672,71.3920615,19.41395175
305673,72.92770094444441,18.8568257222222
305674,81.92094225,16.409398625
305675,79.67192825,10.75428725
305745,68.899508,26.1857923333333
306015,95.42509799999999,27.4685292142857
306163,95.6190656666667,27.730064333333303
306164,95.37851525,27.43616825
306165,95.23719361111108,27.4803882222222
306166,95.478079875,27.46095075
306167,95.1188035,27.3999
306168,94.692011875,26.7930445
306169,82.0889495,16.4844095
306170,81.9213018888889,16.409212
306223,71.939917625,33.406078375
306224,74.951465,29.908610600000003
306225,77.6939365555556,27.3732186666667
306226,72.7586792,21.905403
306227,72.90746125,19.01536425
306228,72.9280600454546,18.8567914090909
306565,95.4776052222222,27.460679888888897
306566,95.23729775,27.4806006
306567,95.1257689333333,27.424374800000002
306568,95.0894618125,27.376794875
306569,95.3959198571429,27.3024137142857
306582,74.9512253333333,29.9080986666667
306583,79.4778085333333,26.6413905333333
306584,68.58202536111109,25.3807284166667
306937,96.04086,27.5575202
306938,95.424536375,27.4680866875
306943,91.340458,23.745313
306959,95.12553403703699,27.4245355555556
306960,77.6945807777778,27.373154
306961,79.4787805333333,26.6409163333333
306962,68.8987093333333,26.183646
306963,68.56693172222221,25.4005122222222
306964,68.5819405526316,25.3808102894737
306965,72.92663775,18.858323875
306966,82.0692564,16.5098874
306967,82.0890281666667,16.4837201666667
306968,81.9755476666667,16.4141806666667
307046,68.88201925,26.094068
307299,96.04083825,27.5568045
307300,95.118788625,27.399828499999998
307304,95.6197586666667,27.729735333333302
307305,95.42415333333331,27.467655611111102
307306,95.2371215,27.4809939
307307,95.127126,27.2641633333333
307317,71.9397225,33.406940500000005
307318,95.1256186666667,27.4250071818182
307319,95.39625114285721,27.302006285714302
307320,95.319041,27.352869000000002
307321,95.150065,27.262752000000003
307322,74.9510858571429,29.907689571428598
307323,77.6949792222222,27.372766
307324,79.47820275,26.64063275
307325,86.0712736666667,25.437439
307326,71.7685775,25.297741375
307327,71.3889631666667,19.415052166666698
307328,72.9279072692308,18.8572711923077
307329,81.92156044444441,16.409767000000002
307331,68.581879075,25.380655475
307332,71.3001342,19.5272582
307375,71.498337,25.929308499999998
307376,68.898689,26.183670499999998
307378,68.5668910555556,25.4010414444444
307581,95.1179251,27.3991848
307582,95.2368981818182,27.481215272727297
307583,95.12593011111109,27.425096500000002
307584,95.37929799999999,27.437443333333302
307585,77.6942181428571,27.372597142857103
307586,79.4784182380952,26.641269809523802
307587,72.1144766666667,19.2171633333333
307588,72.244789,18.574344
307589,81.9215911,16.4096018
307590,72.6826889,21.9093016
307591,72.9273174230769,18.8573482692308
307686,69.3706793333333,28.0507333333333
307936,95.620145,27.730072285714304
307937,95.23693075,27.481488
307938,95.1260874102564,27.425227846153803
307939,95.37909325,27.4375315
307940,95.0889268125,27.377011375
307941,79.4774331111111,26.6420912777778
307942,82.0880898125,16.4834790625
307988,68.5819072631579,25.380588842105304
307989,68.5669228888889,25.4005591666667
307991,72.6824785833333,21.9098158333333
307993,71.388691875,19.416557125
308327,96.0404236,27.5580398
308328,95.2369536666667,27.48115325
308329,95.0874913333333,27.4477116666667
308330,95.1258444102564,27.4253917692308
308331,95.39670442857141,27.3014694285714
308332,82.0880028333333,16.4835802777778
308333,81.97774,16.416297
308363,74.9501964285714,29.906971857142896
308364,77.6939032,27.372870799999998
308365,68.566452,25.4002331666667
308366,68.5818686842105,25.380604894736802
308368,72.92743873076921,18.8576540897436
308708,95.620179625,27.729750875
308709,96.04026242857141,27.5573634285714
308710,95.4776772,27.4606521
308711,95.2372077692308,27.480873923076896
308712,95.08628075,27.447952500000003
308713,95.1257355952381,27.425631142857103
308714,95.379657,27.43788
308715,95.1185054166667,27.399575166666697
308716,95.150795,27.26288575
308717,94.691997,26.793170857142897
308739,71.309462625,33.267444375
308740,74.950457625,29.9068265
308741,71.768520375,25.29760075
308742,68.58179709999999,25.380527
308743,68.5665702727273,25.4003335909091
308744,72.8110145,22.09583675
308745,72.9275764642857,18.8574504404762
308746,72.24436,18.5755205
308747,82.0882817222222,16.4843760555556
308748,79.67259575,10.754677000000001
309047,96.04082199999999,27.55712625
309048,95.08898549999999,27.3773242222222
309078,71.4541626666667,33.1524023333333
309079,95.2374512142857,27.4808602142857
309080,72.757492,21.904854999999998
309081,72.92646325,18.8582821388889
309082,72.3436633333333,18.7078713333333
309083,82.0875976111111,16.484844055555598
309084,81.9223632222222,16.4095192222222
309092,68.58156555,25.3805044
309171,69.3702036666667,28.0501706666667
309429,96.04094688888891,27.5570492222222
309430,95.2374608,27.481079666666698
309431,95.423738125,27.4672245
309432,95.1260562564103,27.4260473076923
309433,95.0889338333333,27.3773517777778
309434,95.1517334,27.2619822
309435,94.69182271428569,26.793208714285697
309436,91.3405099,23.7445788
309437,72.92678978571429,18.8582666904762
309445,71.498337,25.929308499999998
309540,69.231588,27.127495
309542,68.89928420000001,26.184827
309549,68.56681725,25.4001867083333
309550,68.58157378947371,25.380305736842104
309562,71.300275,19.527185
309564,72.1203145,19.140168833333302
309873,95.620580125,27.7304385
309874,95.42380666666669,27.4676847777778
309875,95.087019,27.44818625
309876,95.11801325,27.399805999999998
309877,95.3171632,27.353380600000005
309878,95.1511878333333,27.2621896666667
309879,79.47791942857141,26.6427682857143
309951,77.6949027142857,27.371896999999997
309952,71.4985295,25.9296254166667
309965,72.9266388214286,18.8584917261905
310364,95.621159875,27.73071875
310365,95.3796666666667,27.438029999999998
310366,95.42342430000001,27.4675006
310367,95.0872376,27.447970799999997
310368,95.11782992857141,27.400515999999996
310369,95.152125,27.2615876666667
310420,77.6949758888889,27.3730574444444
310422,68.5665761538461,25.4005198846154
310423,68.5816023157895,25.380227947368397
310424,72.81230749999999,22.095631
310425,72.75683775,21.904851
310427,72.9270943928571,18.858492154761898
310821,95.1262085952381,27.425998999999997
310862,69.23268525,27.12850675
310863,68.5667765714286,25.400371964285696
311212,95.2728043333333,27.3195196666667
311237,71.308833125,33.269330625
311238,68.5664074615384,25.400318423076897
311239,68.58142444444451,25.3800226111111
311240,72.9272275666667,18.8583612777778
311353,69.37049675,28.04944925
311369,68.899349,26.185582999999998
311648,71.454313,33.154438
311649,95.42393125,27.4678719
311650,95.15202542857142,27.261547857142897
311651,79.6716886,10.754291199999999
311659,72.1216901666667,19.142895499999998
311748,74.9510218333333,29.9058106666667
311787,71.3001353333333,19.528976
311788,71.3887717,19.4174693
312037,96.0410766,27.5567463
312038,95.08715699999999,27.4478776666667
312039,95.23766707142859,27.4814699285714
312040,95.12616822222219,27.4262462666667
312041,95.0892186111111,27.376865444444398
312042,82.08774938888891,16.4851687222222
312043,81.92298542857141,16.4090194285714
312044,79.6713675,10.753843666666699
312122,68.5680304166667,25.4005684583333
312455,81.9775953333333,16.417598333333302
312456,81.92256725,16.409443875
312521,68.5663712,25.4005595
312528,79.67110871428571,10.753904857142901
312906,74.95166228571429,29.9057025714286
312907,71.7686513333333,25.299323666666698
312908,68.58127484210529,25.379938157894696
312909,72.112442,19.216861333333302
313259,95.62195425,27.730773875
313260,95.42333535,27.467644399999998
313261,95.476634125,27.4614325
313262,95.2377236923077,27.481351923076897
313263,95.1260980222222,27.4261782666667
313264,95.3969344,27.300790799999998
313285,95.1179852857143,27.401065285714303
313286,71.30107579999999,19.5284462
313287,71.0344485,18.5857745
313288,81.9226912857143,16.4091232857143
313289,79.67008100000001,10.7542977142857
313295,68.5816017105263,25.380048842105303
313581,95.62070825,27.72821325
313582,94.691329125,26.793657
313592,95.4237845,27.4678248181818
313609,95.0897991428572,27.3763485714286
313610,95.1258854222222,27.426009000000004
313611,95.15202542857142,27.261547857142897
313612,69.3709563333333,28.048566666666698
313613,68.5819132,25.3812804666667
313614,71.301323,19.528689
313615,72.9275515666667,18.8581377444444
313616,81.922387125,16.409273625
313617,79.6701837777778,10.753836333333302
313670,71.4521588333333,33.154131
313681,68.8998055,26.1860378333333
313705,71.03473659999999,18.585674800000003
313998,96.04069659999999,27.5567277
313999,95.275083,27.3212513333333
314000,95.117703375,27.40133475
314001,95.1258882708333,27.426188
314002,77.6934934285714,27.372273285714304
314003,72.9269623461538,18.8581658589744
314004,72.240125,18.582147
314005,81.9220818888889,16.4089505555556
314011,72.34568900000001,18.706587
314080,71.451858625,33.15428875
314084,69.37062359999999,28.048329
314087,71.50009449999999,25.929447375
314089,68.89956642857139,26.185689285714304
314090,68.5814389473684,25.380614763157897
314099,71.387738125,19.417982625
314100,72.1143646666667,19.2158326666667
314378,95.62090244444451,27.7300447777778
314379,95.435285,27.393508666666698
314380,95.1256818333333,27.426311625
314381,95.3964231666667,27.3008441666667
314382,95.09007275,27.3765245
314383,82.0884001428571,16.4858604285714
314384,81.9222809,16.4087423
314391,79.47858120000001,26.644076399999996
314426,68.5812185263158,25.3805025
314430,71.39088492857141,19.418405
314432,72.9275190333333,18.8586154777778
314742,95.2375053846154,27.4812605384615
314743,94.69078614285709,26.7934555714286
314750,82.088770375,16.48588475
314786,71.307168125,33.268770875
314787,77.69394511111109,27.373296000000003
314788,71.7685395,25.29957275
314789,68.56592646428571,25.4004060357143
314790,68.5813526,25.380487425
